Molecule ChEMBL ID,Smiles,score,Active_pred
,COC(=O)c1cc(-c2ccccc2C(F)(F)F)ccc1-c1ccccc1C(F)(F)F,0.9566634893417358,1
,CC1=CCC(O)C2(C)CCC(C(C)C)(CCC(C)=CCC1)O2,0.9561560750007629,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2cccc(Br)c2)cc1,0.9561440944671631,1
,CCNC(=S)N/N=C(\C)c1cc(C)sc1C,0.956064760684967,1
,C/C(=N\NC(=S)NC1CCCCC1)c1cc(C)sc1C,0.9556551575660706,1
,COC(=O)c1cc(-c2ccc([N+](=O)[O-])cc2)ccc1-c1ccc([N+](=O)[O-])cc1,0.9555976390838623,1
,c1coc(-c2nn3c(-c4ccco4)nnc3s2)c1,0.9553377628326416,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2cccc3ccccc23)cc1,0.9550684690475464,1
,CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC43C)C2C1C,0.954830527305603,1
,CCc1ccc(NC(=S)N/N=C/c2ccc([N+](=O)[O-])cc2)cc1,0.9545847177505493,1
,C/C1=C\C[C@]2(C(C)C)CC[C@@](C)(O2)[C](O)CC/C(C)=C/CC1,0.9545222520828247,1
,C/C1=C\C[C@]2(C(C)C)CC[C@@](C)(O2)[C](O)CC/C(C)=C/CC1,0.9545222520828247,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccccc2)cc1,0.9544990062713623,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cc1,0.9537522792816162,1
,O=[N+]([O-])c1ccc(/C=N/NC(=S)Nc2ccc(F)cc2)cc1,0.9534986019134521,1
,CC1=CCCC2(C)OC2CC2(C(C)C)CCC(C)(O2)C(O)CC1,0.9531716108322144,1
,O=C(Cc1ccc(Br)cc1)N/N=C/c1cccc([N+](=O)[O-])c1,0.9531658887863159,1
,CC(=O)O[C]1CC/C(C)=C/CC/C(C)=C/C[C@]2(C(C)C)CC[C@@]1(C)O2,0.9524316191673279,1
,COc1ccc(-c2nnc3sc(COc4ccc(C)cc4)nn23)cc1,0.9517995119094849,1
,COc1ccc(N=NC2N=C3C(=CC2C#N)C(NCCc2ccccc2)Oc2ccccc23)cc1,0.9514152407646179,1
,COc1ccc(OC)c(/C=C(\C(=O)O)N2C(=O)c3ccccc3C2=O)c1,0.9513457417488098,1
,Cc1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1,0.9512593150138855,1
,COc1ccc(C=C2C(=O)OC(C)(C)OC2=O)cc1,0.9510903358459473,1
,CC1(C)[C@](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@@](C)[C@@](C)CC[C@]3(C)CC[C@]21C,0.9510846138000488,1
,CC1(C)[C@](O)CC[C@@]2(C)C1CC[C@]1(C)C2CC=C2C3[C@](C)[C@](C)CC[C@]3(C)CC[C@]21C,0.9510846138000488,1
,C=C(C)C1C=CC(C)(O)CCC=C(C)CCC=C(C)CC1,0.9510740041732788,1
,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1,0.9510310292243958,1
,CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1C,0.9510310292243958,1
,CC1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,0.9502900242805481,1
,COc1c2ccoc2nc2c(OC)cccc12,0.9502766728401184,1
,CC(=O)OC1CC=C(C)CCC=C(C)CCC2(C(C)C)CCC1(C)O2,0.9501476883888245,1
,COc1ccc(OCc2nn3c(-c4ccc(OC)cc4)nnc3s2)cc1,0.9500494599342346,1
,COc1ccc(OCc2nn3c(-c4cccc(Br)c4)nnc3s2)cc1,0.9498100876808167,1
,CC1=CCC(O)C2(C)CCC(C(C)C)(CC(O)C3(C)CCC1O3)O2,0.9496905207633972,1
,COc1ccc(-c2nnc3sc(COc4ccc(F)cc4)nn23)cc1,0.9493809938430786,1
,C/C(=C\CC/C(C)=C/CCC1[C@@]2(C)CCC(O)C(C)(C)C2CC[C@@]1(C)O)CC/C=C(\C)C(=O)O,0.9491468071937561,1
,C[C](CCCC(C)C)[C]1CCC2C3=CCC4CC(O)CC[C@]4(C)C3CC[C@]12C,0.9490827322006226,1
,C/C(=C\CC/C(C)=C/CCC1[C@@]2(C)CCC(=O)C(C)(C)C2CC[C@@]1(C)O)CC/C=C(\C)C(=O)O,0.9489908218383789,1
,Fc1ccc(OCc2nn3c(-c4ccco4)nnc3s2)cc1,0.9489471316337585,1
,Cc1c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c2c1=O,0.9488781690597534,1
,Cc1ccccc1OCc1nn2c(-c3ccco3)nnc2s1,0.9488402009010315,1
,C=C1[C]2CC[C](O)[C@@]3(C)CC[C@@](C)(O)[C]3[C]2OC1=O,0.9487726092338562,1
,CCC(CC[C](C)[C]1CCC2C3=CCC4CC(O)CC[C@]4(C)C3CC[C@]12C)C(C)C,0.948725700378418,1
,COc1ccc(CC2(Cc3cn(-c4ccccc4)nn3)C(=O)OC(C)(C)OC2=O)cc1,0.9486917853355408,1
